doc_id,label,train_id,text
doc00724,ham,train,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...
doc00725,ham,valid,No message..no responce..what happend?
doc00726,spam,train,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X"
doc00727,ham,train,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
doc00728,spam,train,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
doc00729,ham,train,So now my dad is gonna call after he gets out of work and ask all these crazy questions.
doc00730,spam,valid,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
doc00731,ham,train,Gud ni8.swt drms.take care
doc00732,spam,train,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
doc00733,ham,valid,"Sir Goodmorning, Once free call me."
doc00734,ham,train,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed."
doc00735,spam,train,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
doc00736,ham,valid,I'm going out to buy mum's present ar.
doc00737,spam,train,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
doc00738,ham,train,"Yes obviously, but you are the eggs-pert and the potato head… Speak soon!"
doc00739,ham,train,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.
doc00740,spam,valid,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077
doc00741,ham,valid,Bring it if you got it
doc00742,ham,valid,Pathaya enketa maraikara pa'
doc00743,spam,valid,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906
doc00744,ham,train,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
doc00745,ham,train,Hey morning what you come to ask:-) pa...
doc00746,spam,valid,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0
doc00747,ham,valid,I have no idea where you are
doc00748,spam,train,500 free text msgs. Just text ok to 80488 and we'll credit your account
doc00749,ham,train,Will ü b going to esplanade fr home?
doc00750,ham,valid,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!
doc00751,spam,train,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH."
doc00752,spam,valid,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
doc00753,spam,train,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
doc00754,ham,valid,You are a big chic. Common. Declare
doc00755,ham,train,No i am not having not any movies in my laptop
doc00756,spam,train,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867
doc00757,spam,train,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call."
doc00758,spam,train,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876"
doc00759,ham,valid,"Yeah I am, so I'll leave maybe 7ish?"
doc00760,spam,valid,Sorry I missed your call let's talk when you have the time. I'm on 07090201529
doc00761,spam,train,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
doc00762,spam,valid,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386
doc00763,spam,train,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop
doc00764,ham,valid,I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book
doc00765,ham,train,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday"
doc00766,ham,train,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea"
doc00767,ham,valid,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee..."
doc00768,spam,train,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
doc00769,spam,valid,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service
doc00770,ham,valid,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.
doc00771,spam,train,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx Calls£1/minmoremobsEMSPOBox45PO139WA
doc00772,spam,train,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
doc00773,spam,train,RCT' THNQ Adrian for U text. Rgds Vatian
doc00774,spam,train,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP
doc00775,spam,train,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.
doc00776,spam,valid,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04
doc00777,ham,train,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
doc00778,spam,valid,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
doc00779,spam,valid,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
doc00780,spam,valid,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150
doc00781,ham,valid,No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.
doc00782,ham,train,Oh really?? Did you make it on air? What's your talent?
doc00783,ham,valid,Both :) i shoot big loads so get ready!
doc00784,spam,train,FROM 88066 LOST £12 HELP
doc00785,spam,train,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU"
doc00786,ham,valid,"That's the trouble with classes that go well - you're due a dodgey one … Expecting mine tomo! See you for recovery, same time, same place"
doc00787,spam,train,This is the 2nd time we have tried to contact u. U have won the £1450 prize to claim just call 09053750005 b4 310303. T&Cs/stop SMS 08718725756. 140ppm
doc00788,ham,train,Yeah I can still give you a ride
doc00789,ham,valid,You flippin your shit yet?
doc00790,spam,train,"Oh my god! I've found your number again! I'm so glad, text me back xafter this msgs cst std ntwk chg £1.50"
doc00791,spam,valid,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
doc00792,ham,train,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8
doc00793,spam,valid,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION."
doc00794,ham,train,Ok... U enjoy ur shows...
doc00795,ham,train,I like to talk pa but am not able to. I dont know y.
doc00796,spam,valid,"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!"
doc00797,spam,valid,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max
doc00798,spam,train,Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service
doc00799,ham,valid,"Oops, I'll let you know when my roommate's done"
doc00800,spam,valid,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270
doc00801,spam,valid,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
doc00802,ham,train,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible
doc00803,spam,train,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)"
doc00804,ham,train,"K will do, addie &amp; I are doing some art so I'll be here when you get home"
doc00805,spam,valid,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"
doc00806,spam,train,it to 80488. Your 500 free text messages are valid until 31 December 2005.
doc00807,ham,valid,"What part of ""don't initiate"" don't you understand"
doc00808,spam,valid,"New Tones This week include: 1)McFly-All Ab.., 2) Sara Jorge-Shock.. 3) Will Smith-Switch.. To order follow instructions on next message"
doc00809,spam,train,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182"
doc00810,ham,valid,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
doc00811,ham,valid,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX
doc00812,spam,train,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
doc00813,ham,valid,K...k:)why cant you come here and search job:)
doc00814,spam,valid,Ringtone Club: Get the UK singles chart on your mobile each week and choose any top quality ringtone! This message is free of charge.
doc00815,ham,train,I tagged MY friends that you seemed to count as YOUR friends.
doc00816,spam,train,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk"
doc00817,spam,train,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n
doc00818,spam,train,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16"
doc00819,ham,train,A bloo bloo bloo I'll miss the first bowl
doc00820,ham,train,Lol its ok I didn't remember til last nite
doc00821,ham,train,I keep ten rs in my shelf:) buy two egg.
doc00822,spam,valid,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
doc00823,ham,valid,IM LATE TELLMISS IM ON MY WAY
doc00824,spam,train,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
doc00825,spam,valid,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
doc00826,ham,train,"Goodnight, sleep well da please take care pa. Please."
doc00827,spam,train,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu"
doc00828,spam,valid,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+)
doc00829,spam,train,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
doc00830,spam,train,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
doc00831,spam,train,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm"
doc00832,spam,train,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3
doc00833,ham,valid,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
doc00834,spam,train,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+
doc00835,ham,valid,"The fact that you're cleaning shows you know why i'm upset. Your priority is constantly ""what i want to do,"" not ""what i need to do."""
doc00836,spam,valid,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE
doc00837,spam,train,You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on
doc00838,ham,valid,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon"
doc00839,spam,train,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only
doc00840,ham,train,Oh:)as usual vijay film or its different?
doc00841,ham,valid,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear."
doc00842,ham,train,Guess who spent all last night phasing in and out of the fourth dimension
doc00843,spam,train,Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you
doc00844,ham,train,Yes i have. So that's why u texted. Pshew...missing you so much
doc00845,ham,train,You are right though. I can't give you the space you want and need. This is really starting to become an issue. I was going to suggest setting a definite move out--if i'm still there-- after greece. But maybe you are ready and should do it now.
doc00846,spam,valid,INTERFLORA - It's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.
doc00847,ham,train,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
doc00848,spam,train,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg
doc00849,spam,train,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18
doc00850,ham,train,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..
doc00851,ham,train,Shall i ask one thing if you dont mistake me.
doc00852,spam,valid,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
doc00853,spam,train,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
doc00854,spam,train,"Latest News! Police station toilet stolen, cops have nothing to go on!"
doc00855,spam,train,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply"
doc00856,ham,train,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-)
doc00857,ham,train,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha."
doc00858,spam,train,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!
doc00859,spam,train,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
doc00860,ham,train,Lol u still feeling sick?
doc00861,spam,train,Please CALL 08712402779 immediately as there is an urgent message waiting for you
doc00862,spam,train,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
doc00863,ham,valid,Ya very nice. . .be ready on thursday
doc00864,ham,train,No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!
doc00865,ham,train,"I'm in a meeting, call me later at"
doc00866,ham,train,Wishing you a wonderful week.
doc00867,spam,train,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
doc00868,spam,valid,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!"
doc00869,spam,train,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM
doc00870,ham,train,Oh just getting even with u.... u?
doc00871,ham,train,I'm in office now da:)where are you?
doc00872,ham,valid,No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.
doc00873,spam,valid,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply."
doc00874,spam,train,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
doc00875,ham,valid,K. I will sent it again
doc00876,ham,valid,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?
doc00877,spam,valid,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
doc00878,ham,valid,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
doc00879,spam,valid,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
doc00880,ham,train,But that's on ebay it might be less elsewhere.
doc00881,ham,valid,Waiting in e car 4 my mum lor. U leh? Reach home already?
doc00882,spam,train,You have 1 new message. Please call 08715205273
doc00883,spam,train,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05
doc00884,ham,valid,How many times i told in the stage all use to laugh. You not listen aha.
doc00885,ham,valid,Now press conference da:)
doc00886,spam,valid,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more
doc00887,spam,valid,3. You have received your mobile content. Enjoy
doc00888,spam,train,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm
doc00889,spam,train,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode"
doc00890,ham,train,Nah im goin 2 the wrks with j wot bout u?
doc00891,spam,valid,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
doc00892,ham,train,* Am on a train back from northampton so i'm afraid not!
doc00893,spam,train,WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM
doc00894,spam,train,"Hi babe its Chloe, how r u? I was smashed on saturday night, it was great! How was your weekend? U been missing me? SP visionsms.com Text stop to stop 150p/text"
doc00895,ham,valid,Oooh bed ridden ey? What are YOU thinking of?
doc00896,spam,valid,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
doc00897,spam,train,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117
doc00898,ham,train,Were gonna go get some tacos
doc00899,spam,train,RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50
doc00900,spam,train,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870."
doc00901,ham,train,"It could work, we'll reach a consensus at the next meeting"
doc00902,spam,valid,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!"
doc00903,ham,valid,"Yeah, that's fine! It's £6 to get in, is that ok?"
doc00904,spam,valid,"Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm"
doc00905,spam,train,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16
doc00906,spam,valid,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B
doc00907,spam,valid,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
doc00908,ham,valid,&lt;#&gt;  mins but i had to stop somewhere first.
doc00909,ham,train,Now only i reached home. . . I am very tired now. . I will come tomorro
doc00910,ham,train,"aight we can pick some up, you open before tonight?"
doc00911,spam,train,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
doc00912,spam,valid,"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX"
doc00913,ham,train,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.
doc00914,ham,train,Yeah confirmed for you staying at  that weekend
doc00915,ham,train,Y ü wan to go there? C doctor?
doc00916,ham,valid,My uncles in Atlanta. Wish you guys a great semester.
doc00917,ham,train,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary"
doc00918,spam,valid,Money i have won wining number 946 wot do i do next
doc00919,spam,valid,FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.
doc00920,ham,valid,Why nothing. Ok anyway give me treat
doc00921,ham,train,Sos! Any amount i can get pls.
doc00922,spam,valid,Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
doc00923,ham,valid,Hey! do u fancy meetin me at 4 at cha  hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ;) love Pete x x x
doc00924,spam,train,U are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.
doc00925,spam,train,sports fans - get the latest sports news str* 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 www.getzed.co.uk 0870141701216+ norm 4txt/120p
doc00926,spam,train,"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE"
doc00927,spam,valid,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.
doc00928,ham,valid,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!"
doc00929,ham,train,No need to buy lunch for me.. I eat maggi mee..
doc00930,ham,valid,I'm not coming home 4 dinner.
doc00931,spam,train,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
doc00932,spam,valid,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16"
doc00933,spam,train,Todays Voda numbers ending 1225 are selected to receive a £50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app
doc00934,ham,valid,Hey they r not watching movie tonight so i'll prob b home early...
doc00935,ham,train,In which place i can get rooms cheap:-)
doc00936,ham,train,"Goodmorning, today i am late for 2hrs. Because of back pain."
doc00937,ham,valid,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den..."
doc00938,spam,train,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.
doc00939,spam,valid,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P"
doc00940,spam,train,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412
doc00941,spam,train,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow
doc00942,ham,train,Gud ni8 dear..slp well..take care..swt dreams..Muah..
doc00943,spam,valid,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate."
doc00944,spam,valid,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.
doc00945,spam,train,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603"
doc00946,spam,train,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
doc00947,ham,train,Nationwide auto centre (or something like that) on Newport road. I liked them there
doc00948,ham,train,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up"
doc00949,spam,valid,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
doc00950,spam,train,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a
doc00951,spam,train,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
