crime_type,year,month,day,hour,location,latitude,longitude
narcotics,2004,8,6,23,ALLEY,41.702257698,-87.681487504
theft,2003,2,21,17,STREET,41.930811293,-87.801690347
criminal_damage,2007,10,6,5,RESIDENCE-GARAGE,41.887478403,-87.709759354
narcotics,2011,12,1,21,SIDEWALK,41.897319664,-87.712367012
theft,2017,7,25,8,APARTMENT,41.900686563,-87.684520374
criminal_damage,2013,10,16,10,RESIDENCE,41.904341973,-87.735074571
criminal_damage,2010,6,26,23,APARTMENT,41.781721314,-87.599471033
narcotics,2005,3,2,14,STREET,41.879585026,-87.711613381
prostitution,2001,1,6,20,STREET,41.805624159,-87.618205005
prostitution,2012,4,14,8,STREET,41.880100349,-87.737911602
prostitution,2004,10,12,6,STREET,41.908735127,-87.751017984
criminal_damage,2009,9,23,17,VEHICLE NON-COMMERCIAL,41.902084646,-87.636043721
theft,2003,4,12,17,DRIVEWAY - RESIDENTIAL,41.711574307,-87.628426587
robbery,2004,9,13,19,SIDEWALK,41.95852411,-87.64682251
narcotics,2012,3,7,19,SIDEWALK,41.880944,-87.747745118
narcotics,2012,7,15,20,GAS STATION,41.772556054,-87.613018533
criminal_damage,2001,3,3,15,RESIDENCE,41.685056064,-87.652124393
robbery,2014,9,18,6,SIDEWALK,41.929404106,-87.643882534
prostitution,2002,7,13,8,STREET,41.880094322,-87.745263194
criminal_damage,2007,2,19,6,APARTMENT,41.832759261,-87.649712892
narcotics,2005,3,10,15,STREET,41.878774252,-87.733572569
criminal_damage,2007,11,4,15,DRIVEWAY - RESIDENTIAL,41.850529212,-87.73230226
criminal_damage,2013,6,11,15,STREET,41.926012775,-87.752635786
prostitution,2004,12,20,19,HOTEL/MOTEL,41.890081244,-87.62704405
criminal_damage,2012,3,1,1,STREET,41.744230959,-87.583661461
narcotics,2012,4,17,10,ALLEY,41.703230009,-87.628173505
robbery,2004,2,23,15,SIDEWALK,41.78221954,-87.586504299
prostitution,2005,5,7,22,STREET,41.858831134,-87.727702006
narcotics,2005,11,18,21,STREET,41.960502838,-87.765393445
robbery,2006,6,30,1,SIDEWALK,41.924230143,-87.746915859
robbery,2009,1,13,16,STREET,41.775709694,-87.640761478
narcotics,2015,2,18,16,SIDEWALK,41.871732631,-87.716499297
criminal_damage,2006,10,7,9,STREET,41.77430997,-87.643933003
robbery,2013,6,6,15,SIDEWALK,41.805577741,-87.590564785
robbery,2005,6,3,15,SIDEWALK,41.841830898,-87.709839437
robbery,2014,1,25,1,ALLEY,41.898708383,-87.675908478
prostitution,2010,10,10,10,SIDEWALK,41.76159084,-87.642676343
criminal_damage,2003,10,17,21,RESIDENCE,41.760756792,-87.667348933
theft,2011,4,30,22,STREET,41.954446289,-87.657472556
criminal_damage,2008,2,12,19,STREET,41.940076135,-87.642473797
theft,2016,11,18,21,RESIDENCE,41.775917388,-87.723907346
criminal_damage,2015,6,19,9,RESIDENCE PORCH/HALLWAY,41.979712112,-87.817686853
narcotics,2002,7,23,15,SIDEWALK,41.781663496,-87.607215261
prostitution,2012,12,19,7,STREET,41.677863001,-87.637440844
robbery,2011,3,17,11,ALLEY,41.879920812,-87.682082909
robbery,2001,12,2,21,RESIDENCE PORCH/HALLWAY,41.774598549,-87.673925657
narcotics,2012,4,5,24,STREET,41.899247932,-87.75202983
theft,2012,9,27,6,OTHER,41.909588772,-87.748894125
criminal_damage,2008,10,2,21,STREET,41.919947997,-87.65177768
theft,2007,10,14,1,OTHER,41.976282262,-87.782332131
theft,2001,11,24,17,GROCERY FOOD STORE,41.800724996,-87.703911539999993
prostitution,2016,9,3,3,STREET,41.869128953,-87.744857043
theft,2012,2,14,24,DEPARTMENT STORE,41.742710224,-87.634088181
criminal_damage,2014,4,5,24,APARTMENT,41.89217451,-87.682681986
theft,2001,9,11,3,STREET,41.930221216,-87.763901828
narcotics,2004,10,7,14,STREET,41.939632264,-87.755335028
robbery,2004,1,27,19,PARK PROPERTY,41.877109914,-87.723938314
narcotics,2002,12,4,19,SIDEWALK,41.767351647,-87.582816839
robbery,2003,1,5,19,PARKING LOT/GARAGE(NON.RESID.),41.720880947,-87.650808427
narcotics,2003,1,28,8,STREET,41.82947673,-87.626525495
narcotics,2009,5,7,9,POLICE FACILITY/VEH PARKING LOT,41.868180939,-87.709271389
robbery,2013,8,28,22,SIDEWALK,41.983814126,-87.713781888
prostitution,2013,4,24,13,APARTMENT,41.918581058,-87.771879356
prostitution,2006,8,24,21,STREET,41.880601966,-87.736214096
narcotics,2008,6,20,17,STREET,41.72117111,-87.631101947
prostitution,2001,9,15,13,VEHICLE NON-COMMERCIAL,41.859644791,-87.657131868
theft,2010,6,29,18,RESIDENTIAL YARD (FRONT/BACK),41.906174993,-87.662074305
theft,2001,7,14,24,STREET,41.877710758,-87.681918079
criminal_damage,2003,10,21,1,STREET,41.773451146,-87.706726134
prostitution,2005,12,7,20,STREET,41.803419975,-87.619443526
criminal_damage,2003,2,3,20,COMMERCIAL / BUSINESS OFFICE,41.938006766,-87.805879373
theft,2006,6,12,8,"SCHOOL, PUBLIC, BUILDING",41.790692774,-87.594821662
narcotics,2001,3,5,4,SIDEWALK,41.895277307,-87.752087875
prostitution,2004,4,19,20,SIDEWALK,41.915798196,-87.726524412
prostitution,2003,5,5,5,STREET,41.910272625,-87.691436633
narcotics,2008,2,3,13,SIDEWALK,41.681570522,-87.619528989
theft,2006,1,19,16,STREET,41.938692651,-87.757302531
robbery,2006,7,1,7,SIDEWALK,41.884414928,-87.74817614
robbery,2005,12,10,20,SIDEWALK,41.762419957,-87.683180808
narcotics,2005,3,8,20,STREET,41.920315481,-87.802471942
criminal_damage,2005,8,25,17,STREET,41.83754734,-87.67544494
theft,2007,4,4,14,STREET,41.889369287,-87.634022523
prostitution,2004,10,5,21,STREET,41.916375298,-87.724086642
narcotics,2003,12,30,19,STREET,41.771876079,-87.689874597
theft,2003,9,29,13,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,41.688371056,-87.616894666
narcotics,2002,2,23,3,CHA PARKING LOT/GROUNDS,41.903726336,-87.64250581
theft,2016,10,31,22,ALLEY,41.926510928,-87.709993074
narcotics,2004,9,23,23,STREET,41.782434671,-87.714078038
theft,2006,11,18,21,STREET,41.800619073,-87.66476148
prostitution,2001,12,14,3,STREET,41.910809999,-87.662543758
robbery,2009,10,30,18,SIDEWALK,41.765882176,-87.57385334
criminal_damage,2008,10,2,16,PARKING LOT/GARAGE(NON.RESID.),41.794462581,-87.770558224
narcotics,2007,4,15,20,SIDEWALK,41.877931554,-87.729342994
criminal_damage,2008,6,16,18,SIDEWALK,41.748653803,-87.602680492
prostitution,2007,5,18,14,STREET,41.881109219,-87.691860794
criminal_damage,2002,7,7,3,RESIDENCE,41.845545335,-87.705068923
robbery,2004,3,13,1,SIDEWALK,41.885649111,-87.648304685
prostitution,2005,8,12,22,STREET,41.887745019,-87.67253934
theft,2003,4,14,15,OTHER,41.855118781,-87.631844657
robbery,2001,3,9,22,CTA TRAIN,41.852975676,-87.630972464
theft,2012,10,26,20,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,42.016219608,-87.690210399
criminal_damage,2009,7,9,7,APARTMENT,41.880924262,-87.771816207
robbery,2006,1,13,15,SIDEWALK,41.812433386,-87.704145408
criminal_damage,2008,7,6,2,APARTMENT,41.750435288,-87.657916443
criminal_damage,2006,8,16,1,STREET,41.75522703,-87.674490478
criminal_damage,2002,6,30,20,RESIDENCE,41.860003414,-87.729878828
narcotics,2007,12,13,19,SIDEWALK,41.837979345,-87.651180255
theft,2015,3,5,10,MEDICAL/DENTAL OFFICE,41.779664007,-87.596183778
narcotics,2012,7,15,10,SIDEWALK,41.882263564,-87.720834061
criminal_damage,2006,3,8,21,APARTMENT,41.898505806,-87.764396716
criminal_damage,2005,1,8,22,PARKING LOT/GARAGE(NON.RESID.),41.909764933,-87.781732596
theft,2009,3,13,14,DEPARTMENT STORE,41.929743818,-87.684273777
prostitution,2004,7,15,22,STREET,41.678042738,-87.621530042
robbery,2001,10,28,3,STREET,41.773291971,-87.586442903
prostitution,2002,9,19,21,STREET,41.881047476,-87.740102428
prostitution,2011,6,7,10,STREET,41.753690937,-87.55523663
theft,2007,5,22,9,APARTMENT,41.891924971,-87.629660784
theft,2007,7,5,14,STREET,41.863659876,-87.625741636
criminal_damage,2008,4,25,14,STREET,41.793876041,-87.649323127
narcotics,2001,5,2,23,CHA PARKING LOT/GROUNDS,41.827520746,-87.628869539
prostitution,2012,8,28,9,STREET,41.880171918,-87.740606259
criminal_damage,2010,10,8,22,COMMERCIAL / BUSINESS OFFICE,41.924385182,-87.734946154
robbery,2013,1,5,3,ALLEY,41.895586567,-87.634733371
criminal_damage,2007,7,1,16,VEHICLE NON-COMMERCIAL,41.785409442,-87.696005657
criminal_damage,2012,2,9,15,GAS STATION,41.89765683,-87.726152565
criminal_damage,2014,7,26,4,STREET,41.895626347,-87.631805575
criminal_damage,2002,1,7,18,RESIDENCE-GARAGE,41.696413164,-87.543785522
robbery,2013,12,18,16,SIDEWALK,41.895372185,-87.725362479
narcotics,2008,11,16,20,GAS STATION,41.76573639,-87.66381882
criminal_damage,2011,2,19,7,RESIDENCE-GARAGE,41.695354745,-87.636428472
theft,2008,12,18,20,BAR OR TAVERN,41.894248502,-87.63266542
theft,2008,8,6,24,GAS STATION,41.902285227,-87.752457779
prostitution,2011,11,22,5,STREET,41.764671763,-87.684899189
robbery,2012,8,31,1,SIDEWALK,41.766220865,-87.578607269
prostitution,2007,2,12,7,STREET,41.858831134,-87.727702006
robbery,2010,4,21,16,SIDEWALK,41.96538061,-87.659110921
prostitution,2011,2,17,12,SIDEWALK,41.941365691,-87.6493112
criminal_damage,2001,12,12,8,RESIDENCE,41.820371949,-87.690647676
robbery,2007,9,3,18,SIDEWALK,41.783776633,-87.683764415
robbery,2005,11,3,19,STREET,41.695275748,-87.626638329
robbery,2013,7,17,3,STREET,41.730622483,-87.6252802
narcotics,2008,9,3,13,SIDEWALK,41.78768456,-87.64741987
narcotics,2011,1,10,21,SIDEWALK,41.800719453,-87.665978065
narcotics,2012,3,12,11,STREET,41.877648499,-87.665347198
theft,2009,7,28,21,STREET,41.904826539,-87.632953857
criminal_damage,2006,6,12,18,POLICE FACILITY/VEH PARKING LOT,41.96593721,-87.727964573
criminal_damage,2011,7,24,23,RESIDENCE,41.704332354,-87.631168018
robbery,2012,10,31,15,STREET,41.777336361,-87.654437309
robbery,2001,5,23,21,SIDEWALK,41.997398937,-87.702385559
criminal_damage,2010,7,10,22,STREET,41.877851081,-87.735993683
narcotics,2008,2,26,21,CTA PLATFORM,41.887731576,-87.765439838
prostitution,2003,8,23,12,STREET,41.909798633,-87.652036281
theft,2014,3,7,20,STREET,41.717229163,-87.601890089
narcotics,2001,9,10,17,STREET,41.766441075,-87.650659319
prostitution,2001,9,16,17,STREET,41.917121641,-87.72097483
criminal_damage,2002,7,28,24,STREET,41.965500857,-87.736344901
robbery,2003,12,7,5,ALLEY,41.853080471,-87.693032875
theft,2001,7,24,14,OTHER,41.867142705,-87.639294553
prostitution,2009,11,20,20,STREET,41.782119791,-87.664282719
narcotics,2004,12,7,11,STREET,41.908525955,-87.754697285
narcotics,2009,9,30,11,"SCHOOL, PUBLIC, BUILDING",41.918646522,-87.64613311
robbery,2015,2,6,2,SIDEWALK,41.841668977,-87.657908346
robbery,2003,6,26,23,STREET,41.746249962,-87.649982802
criminal_damage,2002,1,9,16,PARKING LOT/GARAGE(NON.RESID.),42.010259581,-87.67096742
theft,2007,2,25,19,STREET,41.842241391,-87.695141061
narcotics,2011,12,1,17,SIDEWALK,41.894846855,-87.765883676
criminal_damage,2001,10,30,20,PARK PROPERTY,41.870325732,-87.654394166
narcotics,2015,7,12,22,STREET,42.009198056,-87.661135752
robbery,2017,1,24,17,STREET,41.909471799,-87.709449833
theft,2012,6,17,5,CTA BUS,41.931465072,-87.644349119
prostitution,2008,11,3,22,SIDEWALK,41.744346944,-87.663289889
prostitution,2013,7,11,19,SIDEWALK,41.816133545,-87.619779248
criminal_damage,2003,2,2,6,STREET,41.742468926,-87.703894522
narcotics,2005,8,31,13,SIDEWALK,41.880990603,-87.704652058
prostitution,2001,6,22,9,STREET,41.903780604,-87.631991826
robbery,2013,7,22,11,STREET,41.898580795,-87.756326126
prostitution,2003,4,14,20,STREET,41.80809935,-87.705500955
prostitution,2003,11,17,19,STREET,41.939965451,-87.746900353
narcotics,2002,9,22,9,RESIDENCE,41.780256569,-87.684888859
theft,2012,11,8,6,RESIDENTIAL YARD (FRONT/BACK),41.755176376,-87.664771521
criminal_damage,2008,9,7,5,VEHICLE NON-COMMERCIAL,41.837026936,-87.716168476000007
prostitution,2004,3,12,21,STREET,41.677830552,-87.620503762
narcotics,2009,11,5,19,SIDEWALK,41.713046471,-87.630864419
criminal_damage,2011,1,31,24,RESIDENCE-GARAGE,41.894619838,-87.650115077
criminal_damage,2006,8,10,8,APARTMENT,41.748486365,-87.602675062
prostitution,2009,2,18,16,HOTEL/MOTEL,41.886169843,-87.620686081
theft,2007,8,4,13,VEHICLE NON-COMMERCIAL,41.858720769,-87.735444917
theft,2002,7,11,7,STREET,41.841825184,-87.623292218
narcotics,2007,9,28,2,SIDEWALK,41.928421507,-87.756307183
criminal_damage,2004,8,20,18,SIDEWALK,41.785962094,-87.672870548
theft,2005,3,12,2,GROCERY FOOD STORE,41.892569818,-87.62208039
prostitution,2008,1,30,12,STREET,41.880913833,-87.68152935
prostitution,2006,7,5,10,STREET,41.758142376,-87.644234347
prostitution,2006,3,22,23,STREET,41.736922044,-87.551419766
prostitution,2008,1,17,20,STREET,41.803419975,-87.619443526
theft,2011,1,3,16,RESTAURANT,41.878262498,-87.625374936
theft,2008,11,13,11,STREET,41.982063089,-87.779229593
narcotics,2011,9,21,3,VACANT LOT/LAND,41.89188812,-87.707185928
narcotics,2002,3,24,9,STREET,41.759040517,-87.562297099
prostitution,2014,6,15,8,STREET,41.807141954,-87.740696709
robbery,2012,7,26,15,STREET,41.852122078,-87.679281762
narcotics,2006,10,10,15,ALLEY,41.967118609,-87.719440929
narcotics,2004,7,2,21,SIDEWALK,41.92187094,-87.716181982
narcotics,2005,2,16,18,SIDEWALK,41.880681639,-87.729408899
robbery,2015,2,19,4,STREET,41.725711105,-87.571784322
prostitution,2007,6,2,1,STREET,41.90074545,-87.745933297
theft,2003,8,25,20,SIDEWALK,41.910086756,-87.634678154
robbery,2008,3,7,7,STREET,41.751942164,-87.614975155
theft,2015,12,15,11,STREET,41.944356989,-87.662350282
theft,2015,10,22,15,DEPARTMENT STORE,41.883500187,-87.627876698
criminal_damage,2006,2,14,8,STREET,41.763456466,-87.579306774
criminal_damage,2005,6,5,8,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,41.955149671,-87.67509712
narcotics,2015,10,10,17,CTA STATION,41.750940757,-87.625185222
criminal_damage,2007,10,11,24,STREET,41.883208167,-87.633072493
robbery,2012,4,25,17,STREET,41.80675564,-87.667657675
narcotics,2004,9,20,13,SIDEWALK,41.902978912,-87.691028477
robbery,2007,4,23,16,SMALL RETAIL STORE,41.751420646,-87.592486791
robbery,2009,8,27,14,SIDEWALK,41.771521464,-87.683429837
criminal_damage,2012,6,24,15,APARTMENT,41.900005749,-87.718901386
robbery,2004,10,14,8,STREET,41.900209266,-87.773182703
robbery,2012,11,5,15,SIDEWALK,41.920452478,-87.756349589
narcotics,2003,2,28,20,SIDEWALK,41.863463544,-87.728763306
narcotics,2006,11,19,24,RESIDENCE,41.687883207,-87.632577055
robbery,2009,5,29,16,ALLEY,41.909965311,-87.719037334
theft,2011,1,20,24,COMMERCIAL / BUSINESS OFFICE,41.97852489,-87.836589041
theft,2014,6,14,24,PARKING LOT/GARAGE(NON.RESID.),41.880543228,-87.642997936
criminal_damage,2003,10,25,20,STREET,41.882259032,-87.763674222
theft,2016,10,10,10,CONVENIENCE STORE,42.007891717,-87.666764317
theft,2009,6,27,15,STREET,41.922117,-87.675006825
criminal_damage,2002,1,26,21,STREET,41.761938446,-87.580497454
theft,2001,8,13,24,GROCERY FOOD STORE,41.758713237,-87.586282112
robbery,2011,7,16,18,SIDEWALK,41.97547428,-87.65779455
narcotics,2010,8,6,21,STREET,41.694285511,-87.623152439
narcotics,2001,10,27,11,SIDEWALK,41.887550674,-87.712461627
theft,2007,3,2,12,RESIDENCE,41.723043634,-87.662016704
narcotics,2013,11,20,10,VEHICLE NON-COMMERCIAL,41.827986735,-87.66789641
criminal_damage,2004,10,15,24,STREET,41.87285385,-87.632576028
theft,2002,8,4,20,RESIDENCE,41.800620055,-87.584412895
theft,2013,9,5,19,VACANT LOT/LAND,41.879268101,-87.743618348
narcotics,2010,6,29,19,ALLEY,41.894961975,-87.751054963
narcotics,2008,1,19,21,OTHER,41.872060601,-87.745546122
criminal_damage,2005,3,10,14,RESIDENCE,41.782081558,-87.694693009
prostitution,2005,1,26,20,STREET,41.798262749,-87.74575888
robbery,2005,7,10,5,OTHER,41.695426154,-87.620774523
narcotics,2010,7,14,11,ALLEY,41.894026314,-87.749458406
theft,2011,11,23,11,PARKING LOT/GARAGE(NON.RESID.),41.938778984,-87.750483772
theft,2004,11,1,11,STREET,41.773046314,-87.571598578
prostitution,2011,12,1,21,STREET,41.808023792,-87.711792268
criminal_damage,2010,7,13,14,STREET,41.895214697,-87.663515025
narcotics,2001,11,8,19,VEHICLE NON-COMMERCIAL,41.78212899,-87.683575721
criminal_damage,2002,2,2,22,CTA PLATFORM,41.790754583,-87.739927261
theft,2001,2,26,1,STREET,41.765294366,-87.686784337
narcotics,2003,12,6,9,RESIDENCE,41.781392085,-87.612050702
theft,2011,12,18,12,STREET,41.857608951,-87.66375709
theft,2012,10,7,15,APARTMENT,41.766283958,-87.643194177
robbery,2007,8,12,19,SIDEWALK,41.909374912,-87.69088354
criminal_damage,2009,9,14,21,STREET,41.985994537,-87.773369268
narcotics,2007,11,28,18,ALLEY,41.894884155,-87.761233398
theft,2010,10,2,10,OTHER,41.809368812,-87.617558131
prostitution,2006,4,24,2,SIDEWALK,41.880570115,-87.739067632
theft,2005,1,1,12,COMMERCIAL / BUSINESS OFFICE,41.821167082,-87.726336414
robbery,2002,7,22,22,SIDEWALK,41.993146984,-87.655481479
theft,2006,9,22,14,STREET,41.743109324,-87.619551355
criminal_damage,2009,12,6,2,RESIDENCE,41.777122757,-87.704168041
narcotics,2014,9,21,22,SIDEWALK,41.738697889,-87.555098877
robbery,2016,7,3,1,STREET,41.758827749,-87.708418779
narcotics,2009,5,15,21,STREET,41.747804488,-87.554032459
narcotics,2014,1,2,16,SIDEWALK,41.8788547,-87.726943813
narcotics,2004,2,25,19,SIDEWALK,41.858358894,-87.712751417
criminal_damage,2006,4,2,6,VEHICLE NON-COMMERCIAL,41.98729034,-87.710106717
robbery,2004,7,21,15,CHA PARKING LOT/GROUNDS,41.829869516,-87.612890044
theft,2002,4,5,10,STREET,41.790450854,-87.735335344
robbery,2007,12,28,5,PARKING LOT/GARAGE(NON.RESID.),41.7678792,-87.683327303
theft,2001,6,12,18,AIRPORT/AIRCRAFT,41.778318731,-87.753618169
prostitution,2004,10,5,5,STREET,41.880553047,-87.740543983
narcotics,2002,4,4,1,RESIDENCE PORCH/HALLWAY,41.85809318,-87.710305539
prostitution,2011,8,4,14,ALLEY,41.811419728,-87.600731459
narcotics,2012,1,28,22,STREET,41.903174586,-87.754132144
theft,2002,1,8,24,RESTAURANT,41.878223912,-87.627130568
theft,2007,5,29,9,PARKING LOT/GARAGE(NON.RESID.),41.945377882,-87.801150299
prostitution,2008,7,1,22,SIDEWALK,41.80487395,-87.618040962
robbery,2004,4,4,6,STREET,41.762118224,-87.61194038
robbery,2011,7,26,13,GROCERY FOOD STORE,41.833139425,-87.615319213
robbery,2001,8,8,2,STREET,41.959216581,-87.654826451
theft,2007,6,16,1,RESIDENCE,41.76247456,-87.675897154
prostitution,2008,8,20,21,STREET,41.776150283,-87.615522623
narcotics,2006,2,14,23,STREET,41.765718456,-87.614960789
criminal_damage,2006,12,13,19,RESIDENTIAL YARD (FRONT/BACK),41.943983253,-87.809380906
criminal_damage,2015,11,3,21,STREET,41.912522804,-87.693386999
robbery,2011,8,5,16,STREET,41.798448445,-87.69271149
criminal_damage,2012,10,15,18,RESIDENCE-GARAGE,41.81468165,-87.644476009
prostitution,2013,2,27,21,STREET,41.705973058,-87.620405387
narcotics,2012,9,12,23,SIDEWALK,41.795368851,-87.66705307
robbery,2006,8,17,12,SIDEWALK,41.758518179,-87.588362511
criminal_damage,2001,3,16,16,STREET,41.75968569,-87.655011895
criminal_damage,2014,6,13,19,STREET,41.94431908,-87.647574073
prostitution,2009,3,21,4,STREET,41.908497399,-87.674529594
robbery,2013,11,24,19,SIDEWALK,41.900943721,-87.766825161
prostitution,2004,8,8,20,STREET,41.769823428,-87.663952282
prostitution,2003,10,5,20,STREET,41.880518835,-87.743493012
criminal_damage,2016,7,28,1,RESIDENCE-GARAGE,41.777081939,-87.706742119
prostitution,2001,6,15,1,STREET,41.910717636,-87.669315621
robbery,2003,7,8,17,GROCERY FOOD STORE,41.751266138,-87.606103045
criminal_damage,2008,1,7,12,STREET,41.761734719,-87.604225494
narcotics,2005,12,29,14,STREET,41.828346606,-87.690611948
theft,2016,9,21,15,RESIDENCE-GARAGE,41.945480697,-87.726187883
prostitution,2003,3,8,8,STREET,41.775927965,-87.61551777
prostitution,2007,1,29,20,STREET,41.80716827,-87.743142974
criminal_damage,2015,4,15,21,STREET,41.953376545,-87.750152275
robbery,2002,9,25,8,STREET,41.876059649,-87.68938138
narcotics,2010,7,29,23,STREET,41.794852216,-87.673109334
criminal_damage,2001,4,6,21,STREET,41.991208323,-87.688608287
narcotics,2001,8,20,12,STREET,41.923738088,-87.774255707
prostitution,2001,1,19,21,STREET,41.881099824,-87.704551839
robbery,2001,11,19,22,VACANT LOT/LAND,41.891309873,-87.703816331
criminal_damage,2004,3,3,9,APARTMENT,41.931803039,-87.726100784
narcotics,2013,11,18,13,ALLEY,41.894113233,-87.767924957
theft,2006,1,24,18,GROCERY FOOD STORE,41.909614875,-87.747016581
criminal_damage,2007,11,10,10,ABANDONED BUILDING,41.797949772,-87.619306201
theft,2003,11,10,19,STREET,41.926550151,-87.762387401
prostitution,2007,10,3,8,STREET,41.766212611,-87.643194942
narcotics,2009,5,3,17,STREET,41.818127719,-87.637523871
criminal_damage,2001,4,5,22,STREET,41.984327991,-87.674480337
theft,2003,2,24,12,GROCERY FOOD STORE,41.796216157,-87.723245665
robbery,2009,8,3,22,CTA GARAGE / OTHER PROPERTY,41.841264055,-87.623525954
theft,2013,5,15,16,RESIDENCE,41.777145607,-87.64957426
theft,2009,2,25,1,STREET,41.786420835,-87.692820242
narcotics,2004,2,5,19,SIDEWALK,41.88256425,-87.753921717
prostitution,2003,11,3,23,STREET,41.916375298,-87.724086642
theft,2016,9,16,15,CTA BUS,41.939688139,-87.669268754
robbery,2013,1,1,6,SIDEWALK,41.830285964,-87.684604343
theft,2014,3,26,20,VEHICLE-COMMERCIAL,41.884790951,-87.624469241
narcotics,2001,12,31,22,ALLEY,41.970333938,-87.711121484
theft,2004,6,5,23,OTHER,41.970985132,-87.659724767
theft,2005,10,7,21,RESTAURANT,41.892753031,-87.624193896
prostitution,2006,10,6,22,STREET,41.816157509,-87.618337289
criminal_damage,2011,3,19,22,SIDEWALK,41.962222377,-87.655441678
narcotics,2013,11,24,20,STREET,41.904388451,-87.731889224
narcotics,2001,10,8,13,STREET,41.881436493,-87.698904413
criminal_damage,2007,12,26,18,STREET,41.911568776,-87.765584963
robbery,2007,4,30,13,SIDEWALK,41.724388265,-87.626312075
criminal_damage,2007,8,14,23,STREET,41.919592224,-87.636848899
criminal_damage,2012,7,18,12,RESIDENCE,41.899417645,-87.766768859
narcotics,2001,1,27,11,STREET,41.885612402,-87.746755006
narcotics,2012,12,29,18,SIDEWALK,41.766719144,-87.575093442
prostitution,2006,4,26,5,SIDEWALK,41.881084011,-87.69521739
prostitution,2003,6,2,8,STREET,41.909264691,-87.77475674
criminal_damage,2009,5,23,1,RESIDENCE PORCH/HALLWAY,41.717112134,-87.532869855
robbery,2006,7,3,12,SIDEWALK,41.996726255,-87.700825039
prostitution,2003,12,2,6,STREET,41.809027523,-87.699116854
criminal_damage,2001,12,14,22,STREET,41.856671606,-87.661142281
robbery,2004,8,8,13,STREET,41.818765783,-87.704391587
criminal_damage,2013,2,24,11,APARTMENT,41.88285803,-87.766599362
robbery,2004,3,3,14,BANK,41.817262858,-87.699072292
prostitution,2002,6,25,19,STREET,41.806811598,-87.645480967
criminal_damage,2014,10,18,10,RESIDENCE,41.786891,-87.632790609
criminal_damage,2009,8,1,12,STREET,41.962129506,-87.680614017
narcotics,2009,7,2,12,SIDEWALK,41.752892887,-87.582120402
prostitution,2006,11,16,21,STREET,41.93711341,-87.725638768
theft,2002,12,28,17,CTA BUS,41.749170962,-87.740610878
prostitution,2001,3,18,14,RESIDENCE,42.014038912,-87.663973411
narcotics,2013,9,17,15,SIDEWALK,41.87942735,-87.745239933
robbery,2012,7,21,16,ALLEY,41.766714308,-87.628197204
criminal_damage,2008,9,7,18,STREET,41.916353279,-87.749427627
narcotics,2014,6,12,24,VACANT LOT/LAND,41.86401392,-87.708034344
narcotics,2005,8,4,1,PARKING LOT/GARAGE(NON.RESID.),41.750782715,-87.625813624
theft,2008,8,29,1,STREET,41.808500903,-87.616562762
robbery,2009,1,27,13,OTHER,41.873907046,-87.725430093
theft,2007,4,1,16,DEPARTMENT STORE,41.931582515,-87.742747165
theft,2005,7,24,3,RESTAURANT,41.750252696,-87.671338414
theft,2013,4,10,9,RESIDENCE,41.783316167,-87.593120705
narcotics,2013,8,13,24,PARKING LOT/GARAGE(NON.RESID.),41.795991039,-87.630542489
robbery,2013,1,16,7,STREET,41.913122673,-87.758546523
theft,2014,6,17,24,RESIDENCE,41.744779427,-87.629144486
robbery,2014,5,10,15,STREET,41.887979691,-87.773495215
robbery,2002,3,9,2,STREET,41.93203098,-87.707730613
theft,2011,5,9,14,VACANT LOT/LAND,41.933726835,-87.717872207
theft,2002,2,26,13,COMMERCIAL / BUSINESS OFFICE,41.878156422000004,-87.629995452
robbery,2016,10,12,10,STREET,41.983410427,-87.673827753
criminal_damage,2015,7,1,18,STREET,41.819291561,-87.693751122
narcotics,2003,11,24,11,TAVERN/LIQUOR STORE,41.808632154,-87.662840497
narcotics,2007,1,2,2,SIDEWALK,41.727145131,-87.587915469
criminal_damage,2004,4,12,18,RESIDENCE,41.850047899,-87.633276451
prostitution,2003,2,8,20,STREET,41.857826497,-87.664356834
prostitution,2008,3,31,12,STREET,41.889683345,-87.631073643
prostitution,2013,5,30,21,STREET,41.771736514,-87.66400571
robbery,2012,4,25,19,STREET,41.93946745,-87.786104149
criminal_damage,2017,4,1,7,GAS STATION,41.764682386,-87.663785792
narcotics,2001,3,21,18,RESIDENCE,42.020391625,-87.669633105
criminal_damage,2012,4,19,11,PARKING LOT/GARAGE(NON.RESID.),41.850697278,-87.717406151
robbery,2001,10,28,23,SIDEWALK,41.864647617,-87.706985546
criminal_damage,2001,9,7,20,RESIDENCE,41.698915825,-87.633995234
prostitution,2003,8,7,12,STREET,41.897400546,-87.629795349
prostitution,2011,5,22,6,STREET,41.870364073,-87.744897116
criminal_damage,2001,5,18,2,STREET,41.735813733,-87.712426694
prostitution,2011,1,9,19,HOTEL/MOTEL,41.874400423,-87.640067886
prostitution,2008,3,4,20,STREET,41.744731508,-87.643868422
prostitution,2015,4,7,11,RESIDENCE,41.830470168,-87.668347692
narcotics,2010,4,5,19,STREET,41.871427308,-87.624157966
robbery,2016,7,17,10,STREET,41.781838342,-87.698343571
prostitution,2007,6,29,17,STREET,41.880515006,-87.743816194
